116126|4|International Journal of Systematic and Evolutionary Microbiology, 2012, 63, 1610-1615, doi:10.1099/ijs.0.044131-0
5778128|1|International Journal of Systematic and Evolutionary Microbiology, 2018, 69, 74-81, doi:10.1099/ijsem.0.003097
294235|9|International Journal of Systematic and Evolutionary Microbiology, 2016, 66, 4791-4796, doi:10.1099/ijsem.0.001431
128005|4|International Journal of Systematic and Evolutionary Microbiology, 2015, 65, 2097-2103, doi:10.1099/ijs.0.000224
124765|4|International Journal of Systematic and Evolutionary Microbiology, 2015, 65, 2097-2103, doi:10.1099/ijs.0.000224
142210|4|International Journal of Systematic and Evolutionary Microbiology, 2015, 65, 2097-2103, doi:10.1099/ijs.0.000224
114947|3|International Journal of Systematic and Evolutionary Microbiology, 2015, 65, 2097-2103, doi:10.1099/ijs.0.000224
114969|4|International Journal of Systematic and Evolutionary Microbiology, 2015, 65, 2097-2103, doi:10.1099/ijs.0.000224
3988327|2|International Journal of Systematic and Evolutionary Microbiology, 2015, 65, 2097-2103, doi:10.1099/ijs.0.000224
3958789|1|International Journal of Systematic and Evolutionary Microbiology, 2015, 65, 1812-1818, doi:10.1099/ijs.0.000179
3958594|1|International Journal of Systematic and Evolutionary Microbiology, 2015, 65, 1812-1818, doi:10.1099/ijs.0.000179
3958423|1|International Journal of Systematic and Evolutionary Microbiology, 2015, 65, 1812-1818, doi:10.1099/ijs.0.000179
3958511|1|International Journal of Systematic and Evolutionary Microbiology, 2015, 65, 1812-1818, doi:10.1099/ijs.0.000179
3958609|1|International Journal of Systematic and Evolutionary Microbiology, 2015, 65, 1812-1818, doi:10.1099/ijs.0.000179
4041109|1|International Journal of Systematic and Evolutionary Microbiology, 2014, 65, 778-783, doi:10.1099/ijs.0.000012
114923|4|International Journal of Systematic and Evolutionary Microbiology, 2015, 65, 2097-2103, doi:10.1099/ijs.0.000224
124863|4|International Journal of Systematic and Evolutionary Microbiology, 2013, 64, 887-893, doi:10.1099/ijs.0.052241-0
141687|1|International Journal of Systematic Bacteriology, 2009, 48, 953-956, doi:10.1099/00207713-48-3-953
7387972|1|Journal of Bacteriology, 2020, 25, 389-413, doi:10.1128/jb.25.4.389-413.1933
4127095|2|Journal of Bacteriology, 2019, 181, 3368-3374, doi:10.1128/jb.181.11.3368-3374.1999
78764|7|Journal of Clinical Microbiology, 2012, 50, 2561-2567, doi:10.1128/jcm.00386-12
338227|2|Journal of Clinical Microbiology, 2012, 50, 3016-3022, doi:10.1128/jcm.00859-12
225057|1|Journal of General Microbiology, 2009, 51, 387-392, doi:10.1099/00221287-51-3-387
5453814|1|Microbiology and Immunology, 2017, 62, 55-59, doi:10.1111/1348-0421.12551
7558240|1|International Journal of Systematic and Evolutionary Microbiology, 2007, 57, 12-18, doi:10.1099/ijs.0.64523-0
4399826|3|Nutrition and Cancer, 2015, 67, 1142-1150, doi:10.1080/01635581.2015.1073751
95298|1|PLoS Genetics, 2007, 3, e138, doi:10.1371/journal.pgen.0030138
6803249|1|PLOS Neglected Tropical Diseases, 2019, 13, e0007270, doi:10.1371/journal.pntd.0007270
202399|7|PLoS ONE, 2013, 8, e54287, doi:10.1371/journal.pone.0054287
342912|2|PLoS ONE, 2013, 8, e54287, doi:10.1371/journal.pone.0054287
207909|2|PLoS ONE, 2013, 8, e54287, doi:10.1371/journal.pone.0054287
7566133|1|PLOS ONE, 2017, 12, e0179997, doi:10.1371/journal.pone.0179997
100279|1|Proceedings of the National Academy of Sciences, 2002, 99, 12391-12396, doi:10.1073/pnas.182380799
360820|2|Zoonoses and Public Health, 2011, 59, 202-211, doi:10.1111/j.1863-2378.2011.01434.x
